Date,Dataset,# People,S vgg16 kmeans,S vgg16 kmeans-pca,S vgg16 agglomerative,S vgg16 agglomerative-pca,S resnet50 kmeans,S resnet50 kmeans-pca,S resnet50 agglomerative,S resnet50 agglomerative-pca,S senet50 kmeans,S senet50 kmeans-pca,S senet50 agglomerative,S senet50 agglomerative-pca,CC vgg16 resnet50 kmeans,CC vgg16 resnet50 kmeans-pca,CC vgg16 resnet50 agglomerative,CC vgg16 resnet50 agglomerative-pca,MVC vgg16 resnet50 mvc_kmeans,MVC vgg16 resnet50 mvc_kmeans-pca,CC vgg16 senet50 kmeans,CC vgg16 senet50 kmeans-pca,CC vgg16 senet50 agglomerative,CC vgg16 senet50 agglomerative-pca,MVC vgg16 senet50 mvc_kmeans,MVC vgg16 senet50 mvc_kmeans-pca,CC resnet50 senet50 kmeans,CC resnet50 senet50 kmeans-pca,CC resnet50 senet50 agglomerative,CC resnet50 senet50 agglomerative-pca,MVC resnet50 senet50 mvc_kmeans,MVC resnet50 senet50 mvc_kmeans-pca,CC vgg16 resnet50 senet50 kmeans,CC vgg16 resnet50 senet50 kmeans-pca,CC vgg16 resnet50 senet50 agglomerative,CC vgg16 resnet50 senet50 agglomerative-pca,MVC vgg16 resnet50 senet50 mvc_kmeans,MVC vgg16 resnet50 senet50 mvc_kmeans-pca,MVEC vgg16 resnet50 senet50 kmeans,MVEC vgg16 resnet50 senet50 kmeans-pca,MVEC vgg16 resnet50 senet50 agglomerative,MVEC vgg16 resnet50 senet50 agglomerative-pca,CC resnet50 senet50 agglomerative time,CC resnet50 senet50 agglomerative-pca time,CC resnet50 senet50 kmeans time,CC resnet50 senet50 kmeans-pca time,CC vgg16 resnet50 agglomerative time,CC vgg16 resnet50 agglomerative-pca time,CC vgg16 resnet50 kmeans time,CC vgg16 resnet50 kmeans-pca time,CC vgg16 resnet50 senet50 agglomerative time,CC vgg16 resnet50 senet50 agglomerative-pca time,CC vgg16 resnet50 senet50 kmeans time,CC vgg16 resnet50 senet50 kmeans-pca time,CC vgg16 senet50 agglomerative time,CC vgg16 senet50 agglomerative-pca time,CC vgg16 senet50 kmeans time,CC vgg16 senet50 kmeans-pca time,MVC resnet50 senet50 mvc_kmeans time,MVC resnet50 senet50 mvc_kmeans-pca time,MVC vgg16 resnet50 mvc_kmeans time,MVC vgg16 resnet50 mvc_kmeans-pca time,MVC vgg16 resnet50 senet50 mvc_kmeans time,MVC vgg16 resnet50 senet50 mvc_kmeans-pca time,MVC vgg16 senet50 mvc_kmeans time,MVC vgg16 senet50 mvc_kmeans-pca time,MVEC vgg16 resnet50 senet50 agglomerative time,MVEC vgg16 resnet50 senet50 agglomerative-pca time,MVEC vgg16 resnet50 senet50 kmeans time,MVEC vgg16 resnet50 senet50 kmeans-pca time,S resnet50 agglomerative time,S resnet50 agglomerative-pca time,S resnet50 kmeans time,S resnet50 kmeans-pca time,S senet50 agglomerative time,S senet50 agglomerative-pca time,S senet50 kmeans time,S senet50 kmeans-pca time,S vgg16 agglomerative time,S vgg16 agglomerative-pca time,S vgg16 kmeans time,S vgg16 kmeans-pca time
2022-06-02 23:24,yale,15,1.0,1.0,0.977310833483517,0.977310833483517,0.965789458300741,0.958754520678436,0.947844529828048,0.947844529828048,0.946851865088514,0.927241823947097,0.930694393800785,0.911517523150568,0.954716539860612,0.984633549054795,0.992397839188063,0.977310833483517,0.44654247541411,0.471170892945197,0.992397839188063,0.984897556439467,0.98479412923146,0.98479412923146,0.162635140796774,0.29831910170104,0.950017885320884,0.959606178147574,0.959177441203331,0.961234473145861,0.295549903996347,0.444811696669334,1.0,0.984633549054795,0.98479412923146,0.98479412923146,0.162635140796774,0.471358918399453,0.992397839188063,0.992397839188063,0.959295843615226,0.980506160473819,0.015010595321655,0.582029104232788,0.867779016494751,0.46278190612793,0.016643285751343,0.297698974609375,0.936749458312988,0.667879581451416,0.023808002471924,0.602171897888184,0.914218902587891,0.784796237945556,0.018075942993164,0.15770149230957,0.9100182056427,0.688632726669312,0.19563364982605,0.256459236145019,1.08176064491272,1.27549719810486,0.225452661514282,1.49028038978577,0.672716617584229,1.33392739295959,0.025935411453247,1.13960099220276,2.54950761795044,1.50363945960999,0.007910013198853,0.454435348510742,0.882394790649414,0.575437068939209,0.007955074310303,0.524123191833496,0.816174745559692,0.530639886856079,0.010070323944092,0.161042451858521,0.850938081741333,0.397562503814697
2022-06-03 02:01,celeba,50,0.791786396397134,0.802223804967342,0.815913642169857,0.802518843311841,0.652236212896262,0.678004944177974,0.694128807451187,0.689228454453343,0.647704434154734,0.650692192830828,0.656183569223036,0.652686263083349,0.803293837090283,0.801650800145283,0.821521852461185,0.806875940932014,,,0.789270439242419,0.788644680939787,0.800789188513724,0.797722135228018,,,0.678865751309193,0.66401690885335,0.680268257166544,0.687272039643744,,,0.777114237345007,0.787563331961722,0.809238252906335,0.799711375081857,,,0.687335936643331,0.70334108416674,0.644167777946961,0.687344813431203,0.543068170547485,1.74567770957947,4.6354672908783,1.89929509162903,0.603211641311646,2.44219136238098,4.67838478088379,3.39146709442139,0.883599758148193,1.98145985603332,7.44228196144104,2.6129322052002,0.623263597488403,1.32326340675354,4.97458910942078,3.21034860610962,,,,,,,,,0.884083986282349,5.60273051261902,9.17159581184387,7.12843704223633,0.277064085006714,2.33496260643005,2.58380460739136,2.65565490722656,0.26619553565979,2.01186418533325,2.62257266044617,1.612135887146,0.340824365615845,1.25590372085571,3.96521854400635,2.86064624786377
2022-06-03 02:08,celeba,50,0.785186033998856,0.788711830089454,0.827089929706951,0.811207164045127,0.636523251429595,0.65434667346935,0.688732832357302,0.671019329810209,0.620510581029588,0.632754309121293,0.673166848297375,0.654886454714099,0.800908097517973,0.8061418540837,0.830220462253123,0.824277507361862,,,0.788619653652778,0.813507213724981,0.824868123114556,0.835004505389914,,,0.651312849061976,0.653946055229648,0.695091357343963,0.702851822382322,,,0.800264866596182,0.807757902935274,0.839246762725602,0.825230689263615,,,0.677428335207033,0.648777041805714,0.604348556672581,0.647997759267752,0.486398220062256,2.06694269180298,4.82066893577576,2.42790818214416,0.564321994781494,1.30796790122986,5.09879493713379,2.01640868186951,0.809506177902222,1.90210485458374,7.20895838737488,2.47377800941467,0.563844919204712,0.642464876174927,4.32761192321777,1.97452569007874,,,,,,,,,0.795987844467163,2.81549596786499,8.66327500343323,7.44391059875488,0.242932081222534,1.11412692070007,2.57940673828125,1.65256023406982,0.245059490203857,1.08532404899597,2.76184606552124,2.8793032169342,0.307996273040771,0.616044998168945,3.32202219963074,2.91204714775085
2022-06-03 02:10,celeba,50,0.8467521161864204,0.8573580076927266,0.8567117435302131,0.8705155529349085,0.6680311218846295,0.6902673625815094,0.7217997940811538,0.6998288648115414,0.6482557110001791,0.6855845201105929,0.6847965519631898,0.6925166347140769,0.8673322055755338,0.8612578197001889,0.8723056549817846,0.8657712726870825,,,0.8448801544513501,0.8553382551239975,0.869191830235225,0.8652338636397834,,,0.6620379111599409,0.6946891291524443,0.7064952163815729,0.7070924976072647,,,0.8434135671795693,0.8525047365413043,0.8697732405567463,0.8671545182200566,,,0.6254889155430389,0.6398056216155767,0.6228464791654355,0.6123362540717977,0.4823880195617676,2.143577814102173,4.592555284500122,3.204221248626709,0.5261285305023193,1.2070591449737549,4.528932094573975,2.928976058959961,0.7660927772521973,2.3213236331939697,5.815863370895386,1.490983963012695,0.5392029285430908,1.564115285873413,4.959672689437866,3.179595947265625,,,,,,,,,0.7535305023193359,5.815407991409302,9.29653525352478,9.0952730178833,0.2309174537658691,1.598586082458496,3.097644805908203,2.511337280273437,0.2317111492156982,2.6703784465789795,3.183389663696289,3.4638373851776123,0.2909018993377685,1.5464434623718262,3.015500783920288,3.120098352432251
2022-06-03 02:11,celeba,50,0.8111792336422191,0.8396992055095531,0.8535693022642562,0.8532843984175387,0.6697469849423584,0.6729436715168116,0.6879328595808929,0.6924192512755115,0.647995438349348,0.6555929992814797,0.6796675629398727,0.6682968716778905,0.833644233169321,0.8431801699206162,0.8615911311544711,0.8464350920902648,,,0.8305537744332039,0.8349679267663193,0.8542306070254571,0.8422683655864854,,,0.6780413611624483,0.6652726975823449,0.68134662256989,0.7063648239746605,,,0.8175060274584167,0.8313705683136547,0.8497982491481647,0.8436508631443845,,,0.7069177349879299,0.7185004179421062,0.6870166347168237,0.7432128478355797,0.5954494476318359,0.5262715816497803,4.318869352340698,2.744793653488159,0.6561076641082764,0.454369306564331,4.907678842544556,3.314247131347656,0.9408698081970216,1.6789467334747314,6.628843784332275,2.326568603515625,0.6488785743713379,1.3102459907531738,5.43834376335144,3.3186967372894287,,,,,,,,,0.9431984424591064,5.188158273696899,9.0380437374115,9.224153995513916,0.2892253398895263,2.5589418411254883,2.904327392578125,2.417290449142456,0.2892661094665527,1.0197639465332031,2.9627349376678467,3.2164947986602783,0.3647069931030273,1.609452486038208,3.170981407165528,3.5903687477111816
2022-06-03 02:12,celeba,50,0.8122050271160808,0.8116325103760225,0.8158002973464482,0.8192772116547783,0.661316228325232,0.6875813897777728,0.6915222104492089,0.6928807404754292,0.6507331758114999,0.6566460164226404,0.678686468583753,0.6915171944044151,0.8193408176881872,0.8222433769644987,0.8265985269915358,0.8293534798974281,,,0.7791488595536643,0.809600553659035,0.8310166401708949,0.8263430720291782,,,0.6577487807573194,0.7037752893087891,0.7116400960194981,0.7097233908410645,,,0.80411880929532,0.8157317974500315,0.8304216040032073,0.822049893338776,,,0.6237400035102798,0.5811946337760684,0.6070351146482017,0.6249156203450058,0.4558093547821045,1.746941089630127,4.729884147644043,3.241737365722656,0.5252246856689453,1.139277696609497,4.565456390380859,1.66094970703125,0.773989200592041,1.6249911785125732,6.544775485992432,2.212410688400269,0.5335710048675537,2.4441092014312744,4.509256839752197,2.855672597885132,,,,,,,,,0.7518820762634277,4.258573532104492,8.712816953659058,8.723953485488892,0.2291598320007324,1.737537145614624,2.858105421066284,3.1769282817840576,0.2304732799530029,0.6677908897399902,2.7936930656433105,2.8083596229553223,0.2922489643096924,1.853245496749878,3.061018466949463,2.738665580749512
2022-06-03 02:13,celeba,50,0.8035046608585049,0.7863555358881514,0.8178516290488052,0.8198219196214014,0.630856295946674,0.6386703126581502,0.6453246652848639,0.6525895167117038,0.6323845888709877,0.6355529235923887,0.6542623069653994,0.6585820346426251,0.7889864825651444,0.7902222560573271,0.8168458152731872,0.8181474327077078,,,0.7844190663145436,0.8096671813556746,0.8152106176558453,0.8168984088320977,,,0.6347997755937902,0.655550366900173,0.6675752940860475,0.6718991826740183,,,0.7745810267961709,0.8081039517721685,0.8192926213981542,0.8147019092832889,,,0.6730200552574012,0.6487916104287138,0.5862266764746831,0.6089571555489216,0.4979431629180908,1.3361406326293943,4.224049091339111,2.068965196609497,0.570350170135498,1.516441822052002,4.765913724899292,2.471900701522827,0.829387903213501,1.464869737625122,6.171458959579468,3.5266687870025635,0.5577154159545898,1.8957252502441408,4.634233236312866,2.2331643104553223,,,,,,,,,0.7922759056091309,3.56946325302124,8.839463949203491,5.76167893409729,0.2469794750213623,2.360391139984131,2.924762487411499,1.3346529006958008,0.2462968826293945,0.8148291110992432,2.918400764465332,2.15567398071289,0.298999547958374,0.3942430019378662,2.99630069732666,2.271352052688598
2022-06-03 02:14,celeba,50,0.797264280335552,0.7864413814591659,0.8226516934617923,0.8253653090727116,0.6696045096107337,0.6934409569606552,0.7181704630085123,0.7143181317896454,0.6438744583128385,0.6768825523946348,0.676247953993154,0.6726265378389675,0.8129440826626557,0.8061595215922571,0.8398394574638185,0.839856993113498,,,0.8058480863684198,0.8047678777308388,0.8240936720888475,0.8306250496480665,,,0.6828930393143372,0.6955883831790106,0.7092765820364795,0.690320893271175,,,0.794671244653222,0.8176846375592405,0.8444108265659463,0.8259269066008672,,,0.605749639192482,0.6721492348191859,0.6102801365589745,0.6543439207478943,0.4975464344024658,2.16284441947937,4.180111169815064,2.6848061084747314,0.54972243309021,1.642359495162964,4.571534395217896,1.834675550460816,0.803736686706543,0.8678743839263916,6.554839134216309,2.0219199657440186,0.5524859428405762,0.9008839130401612,5.0709662437438965,2.2043025493621826,,,,,,,,,0.785956621170044,3.873544692993164,8.213557720184326,7.079807281494141,0.2424492835998535,0.4769623279571533,2.356656551361084,2.952930212020874,0.2402215003967285,2.068114280700684,2.9453489780426025,2.259027004241944,0.3032858371734619,1.3284680843353271,2.91155219078064,1.8678500652313232
2022-06-03 02:16,celeba,50,0.7944267666641328,0.7939092365923008,0.840561212386139,0.8328520798731179,0.6643719828372676,0.6924479468384713,0.7040728798550966,0.7120490265812464,0.6654193172886665,0.6731251195078591,0.6873451434740615,0.71313360342017,0.8125444051403614,0.8118582580083931,0.8415543689220069,0.8368257816526401,,,0.79268056696677,0.8171654378762538,0.8318759756080067,0.8224581786547626,,,0.6792117018571014,0.684073549096299,0.7197325616194785,0.7140147442632492,,,0.8022791629610538,0.8194164279521414,0.824482532551329,0.8310266596372625,,,0.6808014993572754,0.7169102543866391,0.6673167105990297,0.7226482113339352,0.5326907634735107,1.4473776817321775,4.114083290100098,2.4067130088806152,0.6030809879302979,0.8298056125640869,4.982143402099609,2.931199312210083,0.8824450969696045,0.686253547668457,6.2609193325042725,2.682494878768921,0.5957026481628418,2.3063108921051025,4.958378553390503,3.1632769107818604,,,,,,,,,0.8696975708007812,4.9774346351623535,7.933016061782837,7.858459711074829,0.2687184810638428,1.6413822174072266,2.588130474090576,2.1449620723724365,0.2672774791717529,1.4158751964569092,2.449589729309082,2.473001480102539,0.3337016105651855,1.9201772212982176,2.8952958583831787,3.240496158599853
2022-06-03 02:17,celeba,50,0.7999526539326797,0.8060308670625217,0.8237535298659678,0.8072561949647336,0.6678530923036319,0.709998899655353,0.7197326272384177,0.7041332413936123,0.6698758809197871,0.6803704195730893,0.7043067292954532,0.6977296865747186,0.8088297910065603,0.8203309556740771,0.8410822681110226,0.8254542694820494,,,0.8027791077205377,0.8182508860383061,0.8308474171163097,0.8405301026660273,,,0.682918425442943,0.7100106895080188,0.7187001918579542,0.7167966801765415,,,0.8157238841269607,0.8291569758328321,0.8313333788962863,0.8386583200737311,,,0.5857588973054834,0.6308733725845214,0.709508807334917,0.6251130930681137,0.5448100566864014,1.8815338611602783,4.001873254776001,1.7127552032470703,0.6119732856750488,1.2139594554901123,5.165978908538818,2.215780735015869,0.884782075881958,1.1685104370117188,6.387723922729492,2.6965343952178955,0.6076838970184326,2.178719520568848,4.619638442993164,2.0540590286254883,,,,,,,,,0.8816835880279541,5.3862221240997314,9.509434461593628,5.426913738250732,0.2709565162658691,2.0528388023376465,2.9799485206604004,1.6665732860565186,0.2702889442443847,1.4871606826782229,3.031723499298096,1.710216760635376,0.3404381275177002,1.8462226390838623,3.497762441635132,2.050123691558838
