Date,Dataset,# People,S vgg16 kmeans,S vgg16 kmeans-pca,S vgg16 agglomerative,S vgg16 agglomerative-pca,S resnet50 kmeans,S resnet50 kmeans-pca,S resnet50 agglomerative,S resnet50 agglomerative-pca,S senet50 kmeans,S senet50 kmeans-pca,S senet50 agglomerative,S senet50 agglomerative-pca,CC vgg16 resnet50 kmeans,CC vgg16 resnet50 kmeans-pca,CC vgg16 resnet50 agglomerative,CC vgg16 resnet50 agglomerative-pca,MVC vgg16 resnet50 mvc_kmeans,MVC vgg16 resnet50 mvc_kmeans-pca,CC vgg16 senet50 kmeans,CC vgg16 senet50 kmeans-pca,CC vgg16 senet50 agglomerative,CC vgg16 senet50 agglomerative-pca,MVC vgg16 senet50 mvc_kmeans,MVC vgg16 senet50 mvc_kmeans-pca,CC resnet50 senet50 kmeans,CC resnet50 senet50 kmeans-pca,CC resnet50 senet50 agglomerative,CC resnet50 senet50 agglomerative-pca,MVC resnet50 senet50 mvc_kmeans,MVC resnet50 senet50 mvc_kmeans-pca,CC vgg16 resnet50 senet50 kmeans,CC vgg16 resnet50 senet50 kmeans-pca,CC vgg16 resnet50 senet50 agglomerative,CC vgg16 resnet50 senet50 agglomerative-pca,MVC vgg16 resnet50 senet50 mvc_kmeans,MVC vgg16 resnet50 senet50 mvc_kmeans-pca,MVEC vgg16 resnet50 kmeans,MVEC vgg16 resnet50 kmeans-pca,MVEC vgg16 resnet50 agglomerative,MVEC vgg16 resnet50 agglomerative-pca,MVEC vgg16 senet50 kmeans,MVEC vgg16 senet50 kmeans-pca,MVEC vgg16 senet50 agglomerative,MVEC vgg16 senet50 agglomerative-pca,MVEC resnet50 senet50 kmeans,MVEC resnet50 senet50 kmeans-pca,MVEC resnet50 senet50 agglomerative,MVEC resnet50 senet50 agglomerative-pca,MVEC vgg16 resnet50 senet50 kmeans,MVEC vgg16 resnet50 senet50 kmeans-pca,MVEC vgg16 resnet50 senet50 agglomerative,MVEC vgg16 resnet50 senet50 agglomerative-pca,CC resnet50 senet50 agglomerative time,CC resnet50 senet50 agglomerative-pca time,CC resnet50 senet50 kmeans time,CC resnet50 senet50 kmeans-pca time,CC vgg16 resnet50 agglomerative time,CC vgg16 resnet50 agglomerative-pca time,CC vgg16 resnet50 kmeans time,CC vgg16 resnet50 kmeans-pca time,CC vgg16 resnet50 senet50 agglomerative time,CC vgg16 resnet50 senet50 agglomerative-pca time,CC vgg16 resnet50 senet50 kmeans time,CC vgg16 resnet50 senet50 kmeans-pca time,CC vgg16 senet50 agglomerative time,CC vgg16 senet50 agglomerative-pca time,CC vgg16 senet50 kmeans time,CC vgg16 senet50 kmeans-pca time,MVC resnet50 senet50 mvc_kmeans time,MVC resnet50 senet50 mvc_kmeans-pca time,MVC vgg16 resnet50 mvc_kmeans time,MVC vgg16 resnet50 mvc_kmeans-pca time,MVC vgg16 resnet50 senet50 mvc_kmeans time,MVC vgg16 resnet50 senet50 mvc_kmeans-pca time,MVC vgg16 senet50 mvc_kmeans time,MVC vgg16 senet50 mvc_kmeans-pca time,MVEC resnet50 senet50 agglomerative time,MVEC resnet50 senet50 agglomerative-pca time,MVEC resnet50 senet50 kmeans time,MVEC resnet50 senet50 kmeans-pca time,MVEC vgg16 resnet50 agglomerative time,MVEC vgg16 resnet50 agglomerative-pca time,MVEC vgg16 resnet50 kmeans time,MVEC vgg16 resnet50 kmeans-pca time,MVEC vgg16 resnet50 senet50 agglomerative time,MVEC vgg16 resnet50 senet50 agglomerative-pca time,MVEC vgg16 resnet50 senet50 kmeans time,MVEC vgg16 resnet50 senet50 kmeans-pca time,MVEC vgg16 senet50 agglomerative time,MVEC vgg16 senet50 agglomerative-pca time,MVEC vgg16 senet50 kmeans time,MVEC vgg16 senet50 kmeans-pca time,S resnet50 agglomerative time,S resnet50 agglomerative-pca time,S resnet50 kmeans time,S resnet50 kmeans-pca time,S senet50 agglomerative time,S senet50 agglomerative-pca time,S senet50 kmeans time,S senet50 kmeans-pca time,S vgg16 agglomerative time,S vgg16 agglomerative-pca time,S vgg16 kmeans time,S vgg16 kmeans-pca time
2022-05-27 05:01,yale,15,1,1,0.977310833483517,0.977310833483517,0.958754520678436,0.958754520678436,0.947844529828048,0.947844529828048,0.938620321447515,0.945614079619918,0.930694393800785,0.911517523150568,0.977310833483517,0.984633549054795,0.992397839188063,0.977310833483517,0.163090067457519,0.451046939648995,0.992397839188063,0.980539217269985,0.98479412923146,0.98479412923146,0.162635140796774,0.29831910170104,0.933285162035205,0.959606178147574,0.959177441203331,0.961234473145861,0.446953093281295,0.29479036302842,1,0.984633549054795,0.98479412923146,0.98479412923146,0.162635140796774,0.162635140796774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-27 09:37,yale,15,1,1,0.977310833483517,0.977310833483517,0.954889142865157,0.958754520678436,0.947844529828048,0.947844529828048,0.94845097108561,0.950116020614471,0.930694393800785,0.911517523150568,1,0.984633549054795,0.992397839188063,0.977310833483517,0.449985547284613,0.477460889657071,1,0.992397839188063,0.98479412923146,0.98479412923146,0.162635140796774,0.299091784204447,0.943425071427339,0.95256987088675,0.959177441203331,0.961234473145861,0.160310496211796,0.29479036302842,0.978355151784218,0.984633549054795,0.98479412923146,0.98479412923146,0.48465339282869,0.29831910170104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-02 21:26,yale,15,0.96855187479433,1,0.977310833483517,0.977310833483517,0.965789458300741,0.958754520678436,0.947844529828048,0.947844529828048,0.95409560730316,0.93846050269331,0.930694393800785,0.911517523150568,0.954716539860612,1,0.992397839188063,0.977310833483517,0.162635140796774,0.29831910170104,0.992397839188063,0.992397839188063,0.98479412923146,0.98479412923146,0.29831910170104,0.29831910170104,0.962194081107513,0.939180561770104,0.959177441203331,0.961234473145861,0.160310496211796,0.29479036302842,0.959004618409784,0.984633549054795,0.98479412923146,0.98479412923146,0.162635140796774,0.162635140796774,0.976655316415978,1,0.965947939701158,0.965947939701158,0.959377018282846,1,0.984897556439467,0.984897556439467,0.965870510972244,0.951770718880204,0.930106757924515,0.924363400729883,0.970226099270837,0.992397839188063,0.959295843615226,0.980506160473819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-02 21:46,yale,15,0.984633549054795,1,0.977310833483517,0.977310833483517,0.951002788958508,0.958754520678436,0.947844529828048,0.947844529828048,0.922209840669482,0.939180561770104,0.930694393800785,0.911517523150568,1,0.984633549054795,0.992397839188063,0.977310833483517,0.29831910170104,0.472455358160944,0.966292005434921,1,0.98479412923146,0.98479412923146,0.48749830619815,0.163090067457519,0.954122678538442,0.952833120954111,0.959177441203331,0.961234473145861,0.295549903996347,0.29479036302842,0.984904546782179,0.977310833483517,0.98479412923146,0.98479412923146,0.299091784204447,0.369804651583049,0.977310833483517,1,0.965947939701158,0.965947939701158,0.94431098343482,0.992397839188063,0.984897556439467,0.984897556439467,0.947415826517917,0.955694761246193,0.930106757924515,0.924363400729883,0.980539217269985,0.977397273690872,0.959295843615226,0.980506160473819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1,1,0.977310833483517,0.977310833483517,0.961902418386406,0.958754520678436,0.947844529828048,0.947844529828048,0.927132435286347,0.945949758308231,0.930694393800785,0.911517523150568,1,1,0.992397839188063,0.977310833483517,0.403135586085418,0.472455358160944,0.980539217269986,0.984897556439467,0.98479412923146,0.98479412923146,0.162635140796774,0.163090067457519,0.950299910593922,0.959606178147573,0.959177441203331,0.961234473145861,0.160310496211796,0.29479036302842,0.980539217269986,0.984633549054795,0.98479412923146,0.98479412923146,0.163090067457519,0.29831910170104,1,1,0.965947939701158,0.965947939701158,1,0.992397839188063,0.984897556439467,0.984897556439467,0.928120348394331,0.944899319385619,0.930106757924515,0.924363400729883,1,0.992397839188063,0.959295843615226,0.980506160473819,0.014483213424683,0.383986711502075,0.712739706039429,0.453036069869995,0.016929149627686,0.179559946060181,0.843837738037109,0.260821104049683,0.022869825363159,0.317255020141601,0.844410181045532,0.549533843994141,0.015778541564941,0.441232204437256,0.79216718673706,0.48061203956604,0.209807872772217,0.573598623275757,1.18672227859497,0.65007209777832,0.220190525054932,0.415771961212158,0.630006790161133,0.576423168182373,0.015159130096436,0.625852584838867,1.5076539516449,0.757648944854736,0.017151117324829,0.539372444152832,1.61527228355408,0.637541055679321,0.02470326423645,0.772782325744629,2.33876013755798,0.964598417282104,0.017096281051636,0.380339622497559,1.55459403991699,0.534006834030151,0.007606983184814,0.39244270324707,0.784166097640991,0.430591583251953,0.007552146911621,0.233409881591797,0.723487854003906,0.327057361602783,0.009544134140015,0.146929740905762,0.831106185913086,0.206949472427368
,,,1,1,0.977310833483517,0.977310833483517,0.935733498345491,0.958754520678436,0.947844529828048,0.947844529828048,0.961097986407941,0.920487922404511,0.930694393800785,0.911517523150568,1,1,0.992397839188063,0.977310833483517,0.29831910170104,0.418437205343536,0.962658819835483,0.973277270561539,0.98479412923146,0.98479412923146,0.162635140796774,0.299091784204447,0.941658220188804,0.959606178147573,0.959177441203331,0.961234473145861,0.457848968184236,0.453412569809204,0.972387377568685,0.984897556439467,0.98479412923146,0.98479412923146,0.163090067457519,0.471358918399453,1,1,0.965947939701158,0.965947939701158,0.992397839188063,0.992397839188063,0.984897556439467,0.984897556439467,0.962620905151555,0.937516559677184,0.930106757924515,0.924363400729883,0.984897556439467,0.977397273690872,0.959295843615226,0.980506160473819,0.015314340591431,0.366207122802734,0.778278350830078,0.415077924728393,0.015551328659058,0.250514984130859,0.741079807281494,0.352817296981811,0.022871732711792,0.170308113098144,0.921245574951172,0.524696826934814,0.01635479927063,0.336915969848633,0.793781280517578,0.41605806350708,0.211025238037109,0.567873001098633,1.20775437355042,0.765357255935669,0.20032262802124,0.980659008026123,0.656599760055542,1.03899264335632,0.015342712402344,0.271262884140015,1.33856272697449,0.453869819641113,0.017452001571655,0.282764673233032,1.3415846824646,0.511313438415527,0.025059938430786,0.421174049377441,2.07383990287781,0.744719505310059,0.017325162887573,0.288320541381836,1.46753239631653,0.524255752563477,0.007734775543213,0.132853507995605,0.606307506561279,0.220463752746582,0.007607936859131,0.138409376144409,0.732255220413208,0.233406066894531,0.009717226028442,0.149911165237427,0.73527717590332,0.290849685668945
2022-06-02 22:00,yale,15,1,1,0.977310833483517,0.977310833483517,0.951002788958508,0.958754520678436,0.947844529828048,0.947844529828048,0.945648665836546,0.939180561770104,0.930694393800785,0.911517523150568,0.962885127669764,0.984633549054795,0.992397839188063,0.977310833483517,0.29831910170104,0.418437205343536,0.960390149802579,0.992397839188063,0.98479412923146,0.98479412923146,0.29831910170104,0.162635140796774,0.957232815773616,0.952940658619209,0.959177441203331,0.961234473145861,0.295549903996347,0.470862895147567,0.984633549054795,0.984633549054795,0.98479412923146,0.98479412923146,0.29831910170104,0.471358918399453,1,1,0.965947939701158,0.965947939701158,1,0.977397273690872,0.984897556439467,0.984897556439467,0.962521042718613,0.951770718880204,0.930106757924515,0.924363400729883,1,0.977397273690872,0.959295843615226,0.980506160473819,0.014205932617188,0.30636739730835,0.799086570739746,0.22750973701477,0.016239166259766,0.411654710769653,0.721899032592773,0.573237180709839,0.022263288497925,0.154765844345093,0.937508583068848,0.505085229873657,0.015978336334229,0.399518013000488,0.763678312301636,0.565248012542725,0.196003675460815,0.470353603363037,1.13478446006775,0.776440620422363,0.228315114974975,0.304600238800049,0.658574819564819,0.524062633514404,0.015279054641724,0.468780994415283,1.55206608772278,0.936425447463989,0.017400026321411,0.403027296066284,1.67413425445557,0.646390438079834,0.025061845779419,0.526874303817749,2.3958466053009,1.14642310142517,0.017444610595703,0.181940317153931,1.56549286842346,0.710030317306519,0.007617235183716,0.344933986663818,0.830353736877441,0.436392784118652,0.007661819458008,0.123847007751465,0.721712350845337,0.500032663345337,0.009782791137695,0.058093309402466,0.843780517578125,0.209997653961182
2022-06-02 23:24,yale,15,1,1,0.977310833483517,0.977310833483517,0.965789458300741,0.958754520678436,0.947844529828048,0.947844529828048,0.946851865088514,0.927241823947097,0.930694393800785,0.911517523150568,0.954716539860612,0.984633549054795,0.992397839188063,0.977310833483517,0.44654247541411,0.471170892945197,0.992397839188063,0.984897556439467,0.98479412923146,0.98479412923146,0.162635140796774,0.29831910170104,0.950017885320884,0.959606178147574,0.959177441203331,0.961234473145861,0.295549903996347,0.444811696669334,1,0.984633549054795,0.98479412923146,0.98479412923146,0.162635140796774,0.471358918399453,1,1,0.965947939701158,0.965947939701158,0.992397839188063,0.992397839188063,0.984897556439467,0.984897556439467,0.992397839188063,0.951770718880204,0.930106757924515,0.924363400729883,0.992397839188063,0.992397839188063,0.959295843615226,0.980506160473819,0.015010595321655,0.582029104232788,0.867779016494751,0.46278190612793,0.016643285751343,0.297698974609375,0.936749458312988,0.667879581451416,0.023808002471924,0.602171897888184,0.914218902587891,0.784796237945556,0.018075942993164,0.15770149230957,0.9100182056427,0.688632726669312,0.19563364982605,0.256459236145019,1.08176064491272,1.27549719810486,0.225452661514282,1.49028038978577,0.672716617584229,1.33392739295959,0.015865087509155,0.978558540344238,1.69856953620911,1.10607695579529,0.017980337142944,0.615477800369263,1.73333287239075,0.972999572753906,0.025935411453247,1.13960099220276,2.54950761795044,1.50363945960999,0.018025398254395,0.685165643692017,1.66711282730103,0.928202390670776,0.007910013198853,0.454435348510742,0.882394790649414,0.575437068939209,0.007955074310303,0.524123191833496,0.816174745559692,0.530639886856079,0.010070323944092,0.161042451858521,0.850938081741333,0.397562503814697
2022-06-03 00:38,lfw,100,0.59258506476413,0.589002730502047,0.603122486495613,0.605237098120269,0.508334774691087,0.514947276581207,0.503742340316917,0.501225494465513,0.49109154553035,0.494678612846614,0.487319526744037,0.483040319449569,0.592224205928692,0.590250686239001,0.606422623702559,0.60042805066485,0.281914563048775,0.261781756811217,0.58158152681461,0.584831105485999,0.597886925046976,0.596218538699126,0.251913030780011,0.246303187820158,0.502342652847172,0.505933458846087,0.491615086103413,0.49912476527572,0.159973146156605,0.199101337845882,0.581730774587662,0.581338644033351,0.597873029777108,0.591305924885577,0.249649913970707,0.261187644694349,,,,,,,,,,,,,0.554491275708061,0.5576998382324,0.550808700502815,0.563157243145552,99.1439759731293,9.59310579299927,91.0253949165344,12.7938387393951,108.084845781326,9.24602293968201,121.216362714767,14.7669055461884,151.092051267624,9.93486618995666,181.982549190521,15.6208686828613,103.349496126175,8.69985795021057,119.204940795898,12.8637862205505,282.243859291077,19.8047559261322,300.50039601326,20.6259868144989,300.892402410507,22.2092559337616,297.053458690643,18.9799225330353,,,,,,,,,172.367007732391,25.372220993042,148.234937429428,37.7970383167267,,,,,52.9318397045136,8.36988186836243,48.0643448829651,13.332592010498,53.6218888759613,8.75196242332459,47.8403396606445,13.0532007217407,65.8132791519165,8.25037670135498,52.3302528858185,11.4112455844879
2022-06-03 01:27,lfw,100,0.587000616088518,0.589189426215762,0.603122486495613,0.605237098120269,0.51195722716327,0.512745023361705,0.503742340316917,0.501225494465513,0.492088215255192,0.495739278489969,0.487319526744037,0.483040319449569,0.589927187043997,0.590637597764591,0.606422623702559,0.60042805066485,0.257429286477316,0.267120964084343,0.584909623119501,0.580153156072323,0.597886925046976,0.596218538699126,0.267638960074131,0.25187088361183,0.501384789283748,0.502001994885423,0.491615086103413,0.49912476527572,0.15947198989473,0.193076292376133,0.581101756676085,0.580151375234924,0.597873029777108,0.591305924885577,0.258488254964691,0.254144043179207,,,,,,,,,,,,,0.554174160031539,0.555737819715374,0.550808700502815,0.563157243145552,96.4773738384247,9.55171632766724,126.935286283493,16.7911350727081,106.865818023682,10.1355149745941,128.135912179947,13.8634476661682,150.820659399033,10.3924057483673,173.851900815964,14.9574325084686,106.527004718781,9.53078031539917,131.629421949387,14.8987209796906,290.497376680374,21.3432462215424,311.449069499969,22.8000769615173,309.019452571869,25.845636844635,310.38522028923,22.2772581577301,,,,,,,,,162.369721889496,25.6730914115906,139.464046478271,37.9691495895386,,,,,49.4687378406525,8.29412627220154,40.8213884830475,12.909107208252,51.2737808227539,9.08605623245239,44.3524038791657,13.1660254001617,61.6272032260895,8.29290890693665,54.2902541160584,11.8940169811249
